datetime,station_id,totalDemand,totalSupply
2016-10-01T14:00:00.000-04:00,347,2,3
2016-10-02T14:00:00.000-04:00,285,6,4
2016-10-02T20:00:00.000-04:00,461,3,1
2016-10-03T11:00:00.000-04:00,3396,1,1
2016-10-03T15:00:00.000-04:00,369,1,1
2016-10-04T00:00:00.000-04:00,307,1,1
2016-10-04T08:00:00.000-04:00,344,2,1
2016-10-04T12:00:00.000-04:00,346,2,1
2016-10-04T12:00:00.000-04:00,500,3,1
2016-10-04T21:00:00.000-04:00,468,3,3
2016-10-05T00:00:00.000-04:00,252,2,2
2016-10-05T08:00:00.000-04:00,143,1,4
2016-10-05T09:00:00.000-04:00,3427,2,2
2016-10-05T14:00:00.000-04:00,161,6,1
2016-10-05T14:00:00.000-04:00,285,5,8
2016-10-05T14:00:00.000-04:00,369,1,2
2016-10-05T14:00:00.000-04:00,395,1,1
2016-10-06T16:00:00.000-04:00,457,6,7
2016-10-06T17:00:00.000-04:00,2012,1,2
2016-10-06T20:00:00.000-04:00,348,2,2
2016-10-07T11:00:00.000-04:00,3315,1,1
2016-10-07T13:00:00.000-04:00,2017,2,1
2016-10-08T08:00:00.000-04:00,3002,1,1
2016-10-08T13:00:00.000-04:00,238,2,4
2016-10-08T23:00:00.000-04:00,537,1,1
2016-10-10T12:00:00.000-04:00,460,1,1
2016-10-10T16:00:00.000-04:00,468,6,1
2016-10-10T17:00:00.000-04:00,373,1,2
2016-10-11T07:00:00.000-04:00,3175,3,2
2016-10-11T16:00:00.000-04:00,3246,1,1
2016-10-11T18:00:00.000-04:00,369,1,2
2016-10-11T18:00:00.000-04:00,3140,2,9
2016-10-12T15:00:00.000-04:00,252,4,2
2016-10-12T17:00:00.000-04:00,2017,8,1
2016-10-13T06:00:00.000-04:00,347,1,2
2016-10-13T07:00:00.000-04:00,346,1,3
2016-10-13T07:00:00.000-04:00,3283,2,1
2016-10-13T18:00:00.000-04:00,3312,1,2
2016-10-13T21:00:00.000-04:00,461,1,2
2016-10-13T22:00:00.000-04:00,285,3,4
2016-10-14T10:00:00.000-04:00,168,1,4
2016-10-14T11:00:00.000-04:00,3357,1,2
2016-10-14T18:00:00.000-04:00,153,1,1
2016-10-14T19:00:00.000-04:00,3002,3,3
2016-10-14T19:00:00.000-04:00,3165,2,3
2016-10-15T11:00:00.000-04:00,490,4,2
2016-10-15T14:00:00.000-04:00,445,5,6
2016-10-15T23:00:00.000-04:00,319,2,1
2016-10-16T00:00:00.000-04:00,2003,1,5
2016-10-17T08:00:00.000-04:00,2004,1,5
2016-10-17T14:00:00.000-04:00,460,1,2
2016-10-17T15:00:00.000-04:00,3150,1,1
2016-10-17T17:00:00.000-04:00,349,3,1
2016-10-18T11:00:00.000-04:00,285,5,6
2016-10-18T20:00:00.000-04:00,348,5,1
2016-10-19T05:00:00.000-04:00,461,1,1
2016-10-19T15:00:00.000-04:00,259,1,2
2016-10-19T18:00:00.000-04:00,153,3,2
2016-10-20T07:00:00.000-04:00,285,3,4
2016-10-20T11:00:00.000-04:00,461,3,2
2016-10-20T13:00:00.000-04:00,500,1,1
2016-10-20T17:00:00.000-04:00,244,2,1
2016-10-21T08:00:00.000-04:00,2012,2,1
2016-10-21T17:00:00.000-04:00,3383,3,2
2016-10-21T18:00:00.000-04:00,2003,2,3
2016-10-22T10:00:00.000-04:00,461,4,2
2016-10-23T08:00:00.000-04:00,445,1,1
2016-10-23T10:00:00.000-04:00,467,1,1
2016-10-23T14:00:00.000-04:00,319,2,2
2016-10-23T15:00:00.000-04:00,3224,2,2
