datetime,station_id,totalDemand,totalSupply
2016-10-01T09:00:00.000-04:00,536,1,1
2016-10-01T10:00:00.000-04:00,279,1,1
2016-10-02T09:00:00.000-04:00,2002,1,1
2016-10-02T15:00:00.000-04:00,488,2,1
2016-10-02T16:00:00.000-04:00,348,1,5
2016-10-02T17:00:00.000-04:00,324,1,1
2016-10-03T11:00:00.000-04:00,457,3,4
2016-10-03T12:00:00.000-04:00,168,3,2
2016-10-03T12:00:00.000-04:00,534,2,1
2016-10-03T19:00:00.000-04:00,3113,1,1
2016-10-04T09:00:00.000-04:00,461,2,1
2016-10-04T10:00:00.000-04:00,472,2,3
2016-10-04T12:00:00.000-04:00,395,2,1
2016-10-04T18:00:00.000-04:00,3283,2,2
2016-10-05T09:00:00.000-04:00,280,1,3
2016-10-05T12:00:00.000-04:00,2012,2,1
2016-10-05T14:00:00.000-04:00,500,2,1
2016-10-06T11:00:00.000-04:00,260,1,3
2016-10-08T13:00:00.000-04:00,3306,1,1
2016-10-09T01:00:00.000-04:00,3255,1,1
2016-10-10T09:00:00.000-04:00,3312,1,1
2016-10-10T11:00:00.000-04:00,116,2,2
2016-10-10T14:00:00.000-04:00,3427,3,2
2016-10-11T08:00:00.000-04:00,278,1,1
2016-10-11T09:00:00.000-04:00,161,1,3
2016-10-11T14:00:00.000-04:00,307,4,2
2016-10-11T17:00:00.000-04:00,3357,2,2
2016-10-12T09:00:00.000-04:00,161,2,7
2016-10-13T12:00:00.000-04:00,285,5,3
2016-10-13T17:00:00.000-04:00,537,8,6
2016-10-13T19:00:00.000-04:00,488,2,1
2016-10-13T23:00:00.000-04:00,2012,1,1
2016-10-14T12:00:00.000-04:00,72,3,1
2016-10-14T15:00:00.000-04:00,280,3,4
2016-10-15T10:00:00.000-04:00,461,4,1
2016-10-15T13:00:00.000-04:00,2012,2,2
2016-10-15T15:00:00.000-04:00,152,2,2
2016-10-15T16:00:00.000-04:00,537,4,2
2016-10-15T20:00:00.000-04:00,3113,1,1
2016-10-16T10:00:00.000-04:00,445,5,2
2016-10-16T12:00:00.000-04:00,307,3,2
2016-10-16T14:00:00.000-04:00,319,5,5
2016-10-16T18:00:00.000-04:00,2002,2,2
2016-10-17T14:00:00.000-04:00,457,3,5
2016-10-17T14:00:00.000-04:00,3224,3,2
2016-10-17T16:00:00.000-04:00,161,4,2
2016-10-17T16:00:00.000-04:00,348,4,3
2016-10-17T16:00:00.000-04:00,3002,1,5
2016-10-18T09:00:00.000-04:00,468,8,3
2016-10-18T19:00:00.000-04:00,244,1,2
2016-10-18T19:00:00.000-04:00,3427,8,4
2016-10-19T07:00:00.000-04:00,530,4,5
2016-10-19T12:00:00.000-04:00,161,1,2
2016-10-19T18:00:00.000-04:00,3148,2,1
2016-10-20T07:00:00.000-04:00,312,1,1
2016-10-20T11:00:00.000-04:00,3376,1,1
2016-10-20T18:00:00.000-04:00,365,1,1
2016-10-20T22:00:00.000-04:00,161,1,1
2016-10-23T13:00:00.000-04:00,3165,4,10
2016-10-23T13:00:00.000-04:00,3175,1,2
