datetime,station_id,totalDemand,totalSupply
2016-10-01T09:00:00.000-04:00,537,1,1
2016-10-01T14:00:00.000-04:00,3255,3,4
2016-10-03T15:00:00.000-04:00,457,2,1
2016-10-03T17:00:00.000-04:00,346,2,2
2016-10-03T18:00:00.000-04:00,2002,3,4
2016-10-03T18:00:00.000-04:00,3424,1,1
2016-10-04T08:00:00.000-04:00,3166,2,1
2016-10-05T06:00:00.000-04:00,3255,12,1
2016-10-05T09:00:00.000-04:00,3255,4,5
2016-10-05T17:00:00.000-04:00,530,2,5
2016-10-05T19:00:00.000-04:00,3120,2,1
2016-10-06T19:00:00.000-04:00,3308,1,1
2016-10-07T17:00:00.000-04:00,472,7,6
2016-10-07T18:00:00.000-04:00,488,5,2
2016-10-07T23:00:00.000-04:00,348,1,1
2016-10-08T10:00:00.000-04:00,2003,7,2
2016-10-08T23:00:00.000-04:00,252,3,1
2016-10-09T18:00:00.000-04:00,319,2,2
2016-10-10T07:00:00.000-04:00,3166,4,1
2016-10-10T13:00:00.000-04:00,238,3,1
2016-10-10T13:00:00.000-04:00,457,2,3
2016-10-10T13:00:00.000-04:00,467,1,1
2016-10-10T20:00:00.000-04:00,168,3,1
2016-10-12T14:00:00.000-04:00,347,1,1
2016-10-12T16:00:00.000-04:00,238,1,1
2016-10-13T08:00:00.000-04:00,319,3,3
2016-10-13T13:00:00.000-04:00,3255,5,2
2016-10-13T17:00:00.000-04:00,279,5,5
2016-10-13T20:00:00.000-04:00,2002,1,1
2016-10-13T20:00:00.000-04:00,3002,3,2
2016-10-14T08:00:00.000-04:00,153,2,7
2016-10-15T01:00:00.000-04:00,537,1,1
2016-10-15T12:00:00.000-04:00,3246,2,1
2016-10-15T13:00:00.000-04:00,3354,3,1
2016-10-16T09:00:00.000-04:00,312,1,1
2016-10-16T14:00:00.000-04:00,324,2,2
2016-10-16T14:00:00.000-04:00,3165,8,4
2016-10-16T19:00:00.000-04:00,472,4,2
2016-10-17T06:00:00.000-04:00,324,1,1
2016-10-17T17:00:00.000-04:00,279,2,1
2016-10-17T21:00:00.000-04:00,3373,1,1
2016-10-18T07:00:00.000-04:00,3383,6,1
2016-10-18T09:00:00.000-04:00,347,3,4
2016-10-18T10:00:00.000-04:00,285,5,6
2016-10-18T18:00:00.000-04:00,536,2,1
2016-10-18T19:00:00.000-04:00,3098,1,1
2016-10-18T20:00:00.000-04:00,537,3,4
2016-10-19T07:00:00.000-04:00,152,1,3
2016-10-19T20:00:00.000-04:00,467,1,1
2016-10-19T20:00:00.000-04:00,2003,2,4
2016-10-20T07:00:00.000-04:00,244,1,1
2016-10-20T07:00:00.000-04:00,468,4,3
2016-10-20T19:00:00.000-04:00,348,6,3
2016-10-20T19:00:00.000-04:00,461,7,2
2016-10-21T16:00:00.000-04:00,347,2,3
2016-10-21T17:00:00.000-04:00,3002,5,4
2016-10-21T21:00:00.000-04:00,195,1,1
2016-10-22T12:00:00.000-04:00,3246,2,1
2016-10-22T14:00:00.000-04:00,152,1,2
2016-10-23T02:00:00.000-04:00,260,1,2
2016-10-23T11:00:00.000-04:00,3368,2,1
2016-10-24T15:00:00.000-04:00,285,3,3
2016-10-28T09:00:00.000-04:00,344,1,1
2016-10-28T22:00:00.000-04:00,460,1,1
2016-10-29T15:00:00.000-04:00,153,3,3
2016-10-29T19:00:00.000-04:00,3107,3,1
2016-10-31T07:00:00.000-04:00,461,1,2
2016-10-31T16:00:00.000-04:00,195,2,3
2016-10-31T18:00:00.000-04:00,3124,1,4
2016-10-31T19:00:00.000-04:00,460,1,1
2016-10-31T21:00:00.000-04:00,3417,1,1
2016-10-31T22:00:00.000-04:00,461,3,1
