datetime,station_id,totalDemand,totalSupply
2016-10-01T16:00:00.000-04:00,3002,4,2
2016-10-01T18:00:00.000-04:00,319,2,1
2016-10-01T18:00:00.000-04:00,324,1,2
2016-10-01T21:00:00.000-04:00,348,1,1
2016-10-03T11:00:00.000-04:00,461,1,1
2016-10-03T21:00:00.000-04:00,3107,2,4
2016-10-04T17:00:00.000-04:00,536,3,1
2016-10-04T19:00:00.000-04:00,454,4,2
2016-10-05T13:00:00.000-04:00,3383,2,1
2016-10-06T08:00:00.000-04:00,500,1,5
2016-10-06T10:00:00.000-04:00,3165,4,2
2016-10-06T19:00:00.000-04:00,3166,1,3
2016-10-07T09:00:00.000-04:00,2012,10,3
2016-10-07T15:00:00.000-04:00,3158,3,2
2016-10-07T20:00:00.000-04:00,347,1,1
2016-10-08T15:00:00.000-04:00,457,5,2
2016-10-09T14:00:00.000-04:00,2004,1,1
2016-10-09T16:00:00.000-04:00,3158,2,1
2016-10-10T09:00:00.000-04:00,537,3,2
2016-10-10T10:00:00.000-04:00,468,5,2
2016-10-10T11:00:00.000-04:00,2002,1,1
2016-10-10T13:00:00.000-04:00,472,3,1
2016-10-11T20:00:00.000-04:00,3077,1,2
2016-10-12T10:00:00.000-04:00,468,5,2
2016-10-12T11:00:00.000-04:00,348,1,1
2016-10-12T12:00:00.000-04:00,351,1,2
2016-10-12T12:00:00.000-04:00,490,1,2
2016-10-12T12:00:00.000-04:00,3246,1,1
2016-10-13T17:00:00.000-04:00,312,4,4
2016-10-13T18:00:00.000-04:00,3135,2,5
2016-10-13T22:00:00.000-04:00,347,2,1
2016-10-14T09:00:00.000-04:00,152,2,2
2016-10-14T10:00:00.000-04:00,72,3,3
2016-10-14T14:00:00.000-04:00,3255,3,3
2016-10-14T16:00:00.000-04:00,472,3,1
2016-10-14T17:00:00.000-04:00,3148,1,4
2016-10-15T10:00:00.000-04:00,3383,3,1
2016-10-15T12:00:00.000-04:00,457,3,3
2016-10-15T15:00:00.000-04:00,351,6,1
2016-10-15T18:00:00.000-04:00,322,4,2
2016-10-16T12:00:00.000-04:00,351,1,1
2016-10-16T15:00:00.000-04:00,534,1,1
2016-10-16T16:00:00.000-04:00,3368,1,1
2016-10-16T18:00:00.000-04:00,3407,2,2
2016-10-16T19:00:00.000-04:00,468,2,3
2016-10-16T19:00:00.000-04:00,3158,1,1
2016-10-17T19:00:00.000-04:00,445,2,4
2016-10-17T20:00:00.000-04:00,152,2,4
2016-10-18T08:00:00.000-04:00,153,5,9
2016-10-18T09:00:00.000-04:00,143,2,1
2016-10-18T09:00:00.000-04:00,2002,2,1
2016-10-18T13:00:00.000-04:00,252,4,3
2016-10-18T18:00:00.000-04:00,307,1,6
2016-10-18T19:00:00.000-04:00,285,9,4
2016-10-18T20:00:00.000-04:00,252,2,2
2016-10-18T20:00:00.000-04:00,3107,1,1
2016-10-19T06:00:00.000-04:00,252,1,1
2016-10-19T08:00:00.000-04:00,534,1,3
2016-10-19T11:00:00.000-04:00,3002,1,3
2016-10-19T15:00:00.000-04:00,457,2,8
2016-10-19T17:00:00.000-04:00,3255,3,3
2016-10-19T21:00:00.000-04:00,168,3,2
2016-10-20T16:00:00.000-04:00,259,1,2
2016-10-20T17:00:00.000-04:00,536,1,2
2016-10-20T18:00:00.000-04:00,3348,1,1
2016-10-20T21:00:00.000-04:00,3078,2,1
2016-10-21T06:00:00.000-04:00,2004,1,1
2016-10-23T13:00:00.000-04:00,3150,2,1
2016-10-23T20:00:00.000-04:00,3107,1,2
2016-10-25T13:00:00.000-04:00,530,1,1
2016-10-25T14:00:00.000-04:00,3255,2,5
2016-10-26T07:00:00.000-04:00,252,3,2
2016-10-26T16:00:00.000-04:00,3255,1,9
2016-10-28T08:00:00.000-04:00,3002,7,11
2016-10-28T14:00:00.000-04:00,2002,1,1
2016-10-29T10:00:00.000-04:00,3427,2,1
2016-10-29T13:00:00.000-04:00,2012,1,1
2016-10-29T14:00:00.000-04:00,490,4,4
2016-10-29T15:00:00.000-04:00,3255,2,3
2016-10-29T16:00:00.000-04:00,3417,4,3
2016-10-29T18:00:00.000-04:00,259,1,2
2016-10-30T14:00:00.000-04:00,500,2,2
2016-10-30T16:00:00.000-04:00,3002,1,4
2016-11-01T09:00:00.000-04:00,238,3,2
2016-11-01T13:00:00.000-04:00,2004,1,4
2016-11-01T13:00:00.000-04:00,3158,1,1
2016-11-01T16:00:00.000-04:00,153,2,1
2016-11-01T18:00:00.000-04:00,252,2,2
2016-11-01T19:00:00.000-04:00,3165,4,2
2016-11-02T08:00:00.000-04:00,153,1,2
2016-11-02T18:00:00.000-04:00,530,4,8
2016-11-02T19:00:00.000-04:00,3255,6,3
2016-11-03T10:00:00.000-04:00,454,2,2
2016-11-03T15:00:00.000-04:00,347,2,1
2016-11-03T16:00:00.000-04:00,3123,1,1
2016-11-03T17:00:00.000-04:00,280,1,4
2016-11-03T19:00:00.000-04:00,3249,1,2
2016-11-05T10:00:00.000-04:00,351,1,1
2016-11-05T11:00:00.000-04:00,2017,2,1
2016-11-05T12:00:00.000-04:00,2003,6,4
2016-11-05T14:00:00.000-04:00,445,1,1
