datetime,station_id,totalDemand,totalSupply
2016-10-01T12:00:00.000-04:00,3341,1,1
2016-10-01T16:00:00.000-04:00,3417,1,2
2016-10-01T18:00:00.000-04:00,3175,1,1
2016-10-01T20:00:00.000-04:00,500,1,3
2016-10-02T09:00:00.000-04:00,537,1,2
2016-10-03T12:00:00.000-04:00,2012,2,1
2016-10-03T15:00:00.000-04:00,3140,3,1
2016-10-03T19:00:00.000-04:00,116,3,3
2016-10-04T17:00:00.000-04:00,3368,1,1
2016-10-04T20:00:00.000-04:00,252,2,2
2016-10-05T10:00:00.000-04:00,3002,2,2
2016-10-05T16:00:00.000-04:00,3417,1,1
2016-10-05T20:00:00.000-04:00,346,1,2
2016-10-06T10:00:00.000-04:00,238,1,2
2016-10-06T19:00:00.000-04:00,3246,1,1
2016-10-06T23:00:00.000-04:00,468,1,1
2016-10-07T11:00:00.000-04:00,3165,1,2
2016-10-07T22:00:00.000-04:00,2004,1,1
2016-10-08T13:00:00.000-04:00,369,2,3
2016-10-09T19:00:00.000-04:00,2004,1,2
2016-10-09T20:00:00.000-04:00,2004,2,1
2016-10-10T16:00:00.000-04:00,500,7,1
2016-10-11T08:00:00.000-04:00,2017,1,2
2016-10-11T17:00:00.000-04:00,3312,1,3
2016-10-12T09:00:00.000-04:00,3322,1,1
2016-10-12T14:00:00.000-04:00,285,2,7
2016-10-12T19:00:00.000-04:00,536,1,4
2016-10-13T11:00:00.000-04:00,285,3,3
2016-10-14T07:00:00.000-04:00,488,6,1
2016-10-14T12:00:00.000-04:00,279,2,4
2016-10-14T12:00:00.000-04:00,500,2,4
2016-10-15T18:00:00.000-04:00,3175,1,2
2016-10-16T12:00:00.000-04:00,3354,2,1
2016-10-16T13:00:00.000-04:00,195,4,1
2016-10-16T14:00:00.000-04:00,3158,1,2
2016-10-19T12:00:00.000-04:00,461,1,1
2016-10-19T14:00:00.000-04:00,3383,1,1
2016-10-19T17:00:00.000-04:00,285,7,9
2016-10-20T10:00:00.000-04:00,395,1,2
2016-10-20T12:00:00.000-04:00,168,2,5
2016-10-21T17:00:00.000-04:00,3353,1,1
2016-10-21T19:00:00.000-04:00,490,1,2
2016-10-22T09:00:00.000-04:00,285,1,1
2016-10-24T16:00:00.000-04:00,3165,2,8
2016-10-24T17:00:00.000-04:00,279,1,1
2016-10-25T08:00:00.000-04:00,312,1,2
2016-10-25T08:00:00.000-04:00,454,1,1
2016-10-25T08:00:00.000-04:00,3158,1,1
2016-10-25T09:00:00.000-04:00,279,1,4
2016-10-25T13:00:00.000-04:00,2003,2,4
2016-10-25T15:00:00.000-04:00,351,1,1
2016-10-25T16:00:00.000-04:00,3427,4,2
2016-10-25T20:00:00.000-04:00,116,1,1
2016-10-26T12:00:00.000-04:00,285,4,1
2016-10-26T13:00:00.000-04:00,3002,1,2
2016-10-26T20:00:00.000-04:00,285,4,7
2016-10-27T09:00:00.000-04:00,150,2,2
2016-10-27T14:00:00.000-04:00,3165,1,2
2016-10-28T08:00:00.000-04:00,245,2,1
2016-10-28T11:00:00.000-04:00,285,4,6
2016-10-28T11:00:00.000-04:00,312,1,3
2016-10-28T11:00:00.000-04:00,3224,4,2
2016-10-28T16:00:00.000-04:00,2002,1,1
2016-10-28T18:00:00.000-04:00,153,3,1
2016-10-28T19:00:00.000-04:00,285,3,6
2016-10-29T11:00:00.000-04:00,3224,1,3
2016-10-29T18:00:00.000-04:00,72,2,1
2016-10-30T03:00:00.000-04:00,168,1,2
2016-10-30T13:00:00.000-04:00,3246,2,1
2016-10-31T21:00:00.000-04:00,3427,1,2
2016-11-01T09:00:00.000-04:00,468,3,9
2016-11-02T06:00:00.000-04:00,3140,1,1
2016-11-02T07:00:00.000-04:00,472,4,4
2016-11-02T08:00:00.000-04:00,3140,10,5
2016-11-03T09:00:00.000-04:00,454,1,1
2016-11-03T10:00:00.000-04:00,2012,2,1
2016-11-03T17:00:00.000-04:00,347,1,3
2016-11-04T10:00:00.000-04:00,467,1,1
2016-11-04T12:00:00.000-04:00,526,3,3
2016-11-04T22:00:00.000-04:00,3427,1,1
2016-11-05T10:00:00.000-04:00,3158,1,1
2016-11-05T16:00:00.000-04:00,3311,1,2
2016-11-05T20:00:00.000-04:00,312,1,1
2016-11-06T10:00:00.000-05:00,195,1,1
2016-11-06T14:00:00.000-05:00,3354,2,1
2016-11-07T09:00:00.000-05:00,3002,1,2
2016-11-09T07:00:00.000-05:00,168,2,1
2016-11-09T09:00:00.000-05:00,526,2,1
2016-11-09T17:00:00.000-05:00,153,2,2
2016-11-09T18:00:00.000-05:00,445,1,2
2016-11-10T12:00:00.000-05:00,3306,1,1
2016-11-10T19:00:00.000-05:00,2012,1,2
2016-11-11T17:00:00.000-05:00,285,9,8
2016-11-11T17:00:00.000-05:00,307,4,1
2016-11-12T10:00:00.000-05:00,3148,1,1
2016-11-12T15:00:00.000-05:00,3346,1,1
2016-11-12T19:00:00.000-05:00,150,1,1
2016-11-13T14:00:00.000-05:00,3150,1,1
2016-11-13T16:00:00.000-05:00,2012,1,2
2016-11-13T18:00:00.000-05:00,395,1,1
2016-11-13T19:00:00.000-05:00,526,1,3
2016-11-14T09:00:00.000-05:00,530,1,3
2016-11-14T14:00:00.000-05:00,347,3,2
2016-11-14T16:00:00.000-05:00,3312,1,4
2016-11-15T08:00:00.000-05:00,344,1,1
2016-11-16T10:00:00.000-05:00,3224,2,1
2016-11-17T06:00:00.000-05:00,488,5,1
2016-11-17T09:00:00.000-05:00,3224,3,6
2016-11-17T13:00:00.000-05:00,3427,2,1
2016-11-17T20:00:00.000-05:00,3077,1,1
2016-11-18T12:00:00.000-05:00,348,2,3
2016-11-18T15:00:00.000-05:00,319,1,1
2016-11-18T17:00:00.000-05:00,168,4,5
2016-11-19T12:00:00.000-05:00,3224,1,3
2016-11-20T13:00:00.000-05:00,500,2,2
2016-11-21T07:00:00.000-05:00,238,1,1
2016-11-21T17:00:00.000-05:00,285,2,1
2016-11-21T20:00:00.000-05:00,534,3,1
2016-11-22T09:00:00.000-05:00,195,4,3
2016-11-22T12:00:00.000-05:00,3052,1,1
2016-11-22T13:00:00.000-05:00,3255,6,3
2016-11-22T15:00:00.000-05:00,244,1,1
2016-11-23T13:00:00.000-05:00,369,2,2
2016-11-23T17:00:00.000-05:00,3373,1,1
2016-11-25T16:00:00.000-05:00,279,1,1
2016-11-25T20:00:00.000-05:00,312,3,1
2016-11-25T22:00:00.000-05:00,445,1,1
2016-11-26T09:00:00.000-05:00,347,1,2
2016-11-26T11:00:00.000-05:00,3077,1,1
2016-11-27T15:00:00.000-05:00,72,1,2
2016-11-28T00:00:00.000-05:00,3107,1,1
2016-11-28T06:00:00.000-05:00,116,1,1
2016-11-28T17:00:00.000-05:00,468,6,3
2016-11-29T18:00:00.000-05:00,285,3,2
2016-12-01T16:00:00.000-05:00,116,1,2
2016-12-01T19:00:00.000-05:00,307,2,1
2016-12-01T21:00:00.000-05:00,3224,1,1
2016-12-02T08:00:00.000-05:00,445,5,3
2016-12-02T13:00:00.000-05:00,500,2,1
2016-12-02T19:00:00.000-05:00,116,1,3
