datetime,station_id,totalDemand,totalSupply
2016-10-01T09:00:00.000-04:00,3224,2,3
2016-10-01T10:00:00.000-04:00,3175,2,1
2016-10-01T11:00:00.000-04:00,536,1,1
2016-10-03T11:00:00.000-04:00,153,1,2
2016-10-03T11:00:00.000-04:00,347,1,1
2016-10-03T14:00:00.000-04:00,3158,1,1
2016-10-03T22:00:00.000-04:00,161,5,1
2016-10-04T18:00:00.000-04:00,530,2,2
2016-10-04T19:00:00.000-04:00,3113,1,1
2016-10-05T09:00:00.000-04:00,3135,2,1
2016-10-05T13:00:00.000-04:00,168,9,5
2016-10-07T11:00:00.000-04:00,150,6,1
2016-10-07T16:00:00.000-04:00,244,1,1
2016-10-07T17:00:00.000-04:00,119,1,1
2016-10-07T19:00:00.000-04:00,289,1,1
2016-10-07T21:00:00.000-04:00,460,1,1
2016-10-08T09:00:00.000-04:00,467,1,2
2016-10-08T12:00:00.000-04:00,490,2,2
2016-10-08T13:00:00.000-04:00,322,2,3
2016-10-09T17:00:00.000-04:00,536,1,1
2016-10-09T17:00:00.000-04:00,3158,3,7
2016-10-10T12:00:00.000-04:00,467,2,1
2016-10-10T12:00:00.000-04:00,3148,1,1
2016-10-11T19:00:00.000-04:00,168,2,3
2016-10-12T15:00:00.000-04:00,2003,3,4
2016-10-12T18:00:00.000-04:00,3315,1,3
2016-10-13T06:00:00.000-04:00,2012,1,3
2016-10-13T12:00:00.000-04:00,348,3,3
2016-10-13T23:00:00.000-04:00,537,1,2
2016-10-14T12:00:00.000-04:00,3002,3,1
2016-10-14T15:00:00.000-04:00,348,2,2
2016-10-14T16:00:00.000-04:00,369,1,2
2016-10-14T19:00:00.000-04:00,526,2,2
2016-10-14T23:00:00.000-04:00,252,1,1
2016-10-15T17:00:00.000-04:00,3353,1,3
2016-10-15T20:00:00.000-04:00,461,1,3
2016-10-16T08:00:00.000-04:00,72,1,1
2016-10-16T09:00:00.000-04:00,526,1,1
2016-10-16T15:00:00.000-04:00,3224,2,2
2016-10-16T16:00:00.000-04:00,168,4,3
2016-10-16T18:00:00.000-04:00,351,1,2
2016-10-16T20:00:00.000-04:00,312,1,2
2016-10-17T07:00:00.000-04:00,369,1,1
2016-10-17T17:00:00.000-04:00,307,5,4
2016-10-18T13:00:00.000-04:00,72,1,1
2016-10-18T18:00:00.000-04:00,3376,1,1
2016-10-19T08:00:00.000-04:00,346,2,2
2016-10-19T10:00:00.000-04:00,161,3,4
2016-10-20T18:00:00.000-04:00,3346,1,1
2016-10-20T19:00:00.000-04:00,259,1,1
2016-10-20T19:00:00.000-04:00,530,1,3
2016-10-21T08:00:00.000-04:00,349,1,2
2016-10-22T13:00:00.000-04:00,472,1,2
2016-10-22T16:00:00.000-04:00,457,3,3
2016-10-23T10:00:00.000-04:00,3166,1,1
2016-10-23T11:00:00.000-04:00,3315,5,1
2016-10-24T10:00:00.000-04:00,2003,1,2
2016-10-24T15:00:00.000-04:00,322,2,1
2016-10-24T19:00:00.000-04:00,3148,1,1
2016-10-25T08:00:00.000-04:00,3107,1,1
2016-10-25T13:00:00.000-04:00,3417,1,1
2016-10-26T14:00:00.000-04:00,153,4,1
2016-10-26T17:00:00.000-04:00,161,1,2
2016-10-27T13:00:00.000-04:00,445,1,1
2016-10-28T08:00:00.000-04:00,467,1,3
2016-10-28T09:00:00.000-04:00,2012,4,2
2016-10-28T11:00:00.000-04:00,161,2,3
2016-10-28T18:00:00.000-04:00,3113,2,1
2016-10-30T10:00:00.000-04:00,530,1,1
2016-10-30T11:00:00.000-04:00,3306,1,2
2016-10-30T16:00:00.000-04:00,457,2,4
2016-10-30T19:00:00.000-04:00,490,1,1
2016-10-31T08:00:00.000-04:00,3158,5,2
2016-10-31T12:00:00.000-04:00,347,4,1
2016-10-31T15:00:00.000-04:00,307,3,1
2016-10-31T16:00:00.000-04:00,472,2,3
2016-11-01T07:00:00.000-04:00,3376,2,3
2016-11-01T12:00:00.000-04:00,445,3,3
2016-11-01T14:00:00.000-04:00,3255,2,1
2016-11-01T15:00:00.000-04:00,472,1,4
2016-11-01T19:00:00.000-04:00,369,1,4
2016-11-02T06:00:00.000-04:00,488,14,1
