datetime,station_id,totalDemand,totalSupply
2016-10-01T10:00:00.000-04:00,152,1,4
2016-10-01T13:00:00.000-04:00,3175,3,2
2016-10-03T09:00:00.000-04:00,457,3,2
2016-10-03T15:00:00.000-04:00,2012,1,1
2016-10-03T17:00:00.000-04:00,3166,1,1
2016-10-03T17:00:00.000-04:00,3383,2,3
2016-10-03T18:00:00.000-04:00,3107,1,3
2016-10-03T19:00:00.000-04:00,3427,5,3
2016-10-04T07:00:00.000-04:00,322,2,1
2016-10-04T07:00:00.000-04:00,536,1,5
2016-10-04T09:00:00.000-04:00,168,2,4
2016-10-04T11:00:00.000-04:00,490,1,1
2016-10-04T14:00:00.000-04:00,153,4,4
2016-10-04T19:00:00.000-04:00,2012,2,2
2016-10-04T22:00:00.000-04:00,252,2,1
2016-10-05T15:00:00.000-04:00,3166,2,2
2016-10-05T16:00:00.000-04:00,116,4,3
2016-10-05T17:00:00.000-04:00,143,1,2
2016-10-05T19:00:00.000-04:00,285,6,2
2016-10-05T19:00:00.000-04:00,472,5,4
2016-10-05T22:00:00.000-04:00,280,1,1
2016-10-06T06:00:00.000-04:00,472,2,4
2016-10-06T14:00:00.000-04:00,168,3,3
2016-10-06T19:00:00.000-04:00,2002,1,3
2016-10-06T22:00:00.000-04:00,472,1,3
2016-10-07T10:00:00.000-04:00,324,1,1
2016-10-07T20:00:00.000-04:00,3224,2,1
2016-10-08T09:00:00.000-04:00,153,2,3
2016-10-08T16:00:00.000-04:00,312,1,2
2016-10-10T19:00:00.000-04:00,461,1,1
2016-10-11T09:00:00.000-04:00,490,6,6
2016-10-11T14:00:00.000-04:00,260,3,3
2016-10-11T16:00:00.000-04:00,279,1,1
2016-10-11T16:00:00.000-04:00,488,4,10
2016-10-11T17:00:00.000-04:00,445,3,6
2016-10-12T14:00:00.000-04:00,3165,3,1
2016-10-13T08:00:00.000-04:00,2017,2,4
2016-10-13T10:00:00.000-04:00,530,1,1
2016-10-13T16:00:00.000-04:00,457,9,1
2016-10-14T08:00:00.000-04:00,490,8,3
2016-10-14T09:00:00.000-04:00,2012,3,3
2016-10-14T13:00:00.000-04:00,3166,2,3
2016-10-14T17:00:00.000-04:00,3175,3,4
2016-10-15T10:00:00.000-04:00,3224,1,4
2016-10-15T10:00:00.000-04:00,3427,2,4
2016-10-15T15:00:00.000-04:00,3368,2,4
2016-10-16T12:00:00.000-04:00,3158,4,2
2016-10-16T13:00:00.000-04:00,457,4,6
2016-10-16T14:00:00.000-04:00,322,4,2
2016-10-16T15:00:00.000-04:00,72,1,2
2016-10-16T17:00:00.000-04:00,285,6,6
2016-10-16T19:00:00.000-04:00,319,5,3
2016-10-17T13:00:00.000-04:00,324,1,1
2016-10-18T15:00:00.000-04:00,3392,1,1
2016-10-18T16:00:00.000-04:00,3341,1,1
2016-10-19T16:00:00.000-04:00,461,3,1
2016-10-20T13:00:00.000-04:00,530,3,3
2016-10-20T18:00:00.000-04:00,3077,1,1
2016-10-20T20:00:00.000-04:00,3098,1,1
2016-10-20T22:00:00.000-04:00,312,6,2
2016-10-21T08:00:00.000-04:00,168,1,5
2016-10-23T14:00:00.000-04:00,468,2,2
2016-10-24T09:00:00.000-04:00,472,1,9
2016-10-24T13:00:00.000-04:00,488,4,5
2016-10-25T09:00:00.000-04:00,161,2,7
2016-10-25T17:00:00.000-04:00,285,2,4
2016-10-25T18:00:00.000-04:00,161,1,3
