datetime,station_id,totalDemand,totalSupply
2016-10-01T11:00:00.000-04:00,457,6,3
2016-10-01T12:00:00.000-04:00,3255,1,4
2016-10-01T15:00:00.000-04:00,461,4,7
2016-10-02T13:00:00.000-04:00,285,8,6
2016-10-02T14:00:00.000-04:00,168,6,2
2016-10-02T21:00:00.000-04:00,460,1,2
2016-10-03T12:00:00.000-04:00,488,2,2
2016-10-03T21:00:00.000-04:00,461,1,1
2016-10-03T21:00:00.000-04:00,3353,1,1
2016-10-04T05:00:00.000-04:00,468,1,1
2016-10-04T07:00:00.000-04:00,461,6,3
2016-10-05T16:00:00.000-04:00,3140,1,1
2016-10-06T07:00:00.000-04:00,279,1,3
2016-10-06T16:00:00.000-04:00,3255,3,15
2016-10-06T18:00:00.000-04:00,3140,3,5
2016-10-06T20:00:00.000-04:00,3077,1,1
2016-10-07T07:00:00.000-04:00,2012,2,4
2016-10-07T15:00:00.000-04:00,319,3,3
2016-10-09T20:00:00.000-04:00,116,2,2
2016-10-10T10:00:00.000-04:00,195,2,2
2016-10-10T12:00:00.000-04:00,526,3,1
2016-10-10T15:00:00.000-04:00,461,2,2
2016-10-11T07:00:00.000-04:00,2003,6,3
2016-10-11T08:00:00.000-04:00,3241,1,1
2016-10-11T16:00:00.000-04:00,3255,3,4
2016-10-11T17:00:00.000-04:00,457,2,3
2016-10-11T22:00:00.000-04:00,3002,1,1
2016-10-12T04:00:00.000-04:00,490,1,1
2016-10-12T08:00:00.000-04:00,307,4,1
2016-10-13T07:00:00.000-04:00,348,3,1
2016-10-13T13:00:00.000-04:00,3158,1,3
2016-10-13T20:00:00.000-04:00,369,1,1
2016-10-14T12:00:00.000-04:00,348,3,2
2016-10-14T15:00:00.000-04:00,324,1,1
2016-10-14T15:00:00.000-04:00,3135,1,1
2016-10-15T08:00:00.000-04:00,143,1,2
2016-10-15T16:00:00.000-04:00,3002,9,1
2016-10-15T19:00:00.000-04:00,312,2,1
2016-10-15T21:00:00.000-04:00,319,1,1
2016-10-16T12:00:00.000-04:00,3383,6,5
2016-10-16T14:00:00.000-04:00,457,4,4
2016-10-16T15:00:00.000-04:00,3322,2,1
2016-10-16T19:00:00.000-04:00,3150,1,1
2016-10-16T23:00:00.000-04:00,3255,1,1
2016-10-17T14:00:00.000-04:00,285,6,1
2016-10-17T19:00:00.000-04:00,488,2,2
2016-10-18T13:00:00.000-04:00,307,1,3
2016-10-18T13:00:00.000-04:00,3373,1,1
2016-10-18T16:00:00.000-04:00,537,1,1
2016-10-19T07:00:00.000-04:00,279,1,2
2016-10-19T08:00:00.000-04:00,2004,3,7
2016-10-20T06:00:00.000-04:00,468,2,1
2016-10-20T08:00:00.000-04:00,3376,1,1
2016-10-20T15:00:00.000-04:00,3255,3,4
2016-10-21T18:00:00.000-04:00,3224,6,2
2016-10-23T14:00:00.000-04:00,3165,4,7
2016-10-23T14:00:00.000-04:00,3346,1,3
2016-10-23T15:00:00.000-04:00,319,2,1
2016-10-24T12:00:00.000-04:00,161,1,1
2016-10-24T17:00:00.000-04:00,285,4,4
2016-10-25T07:00:00.000-04:00,3165,4,1
2016-10-25T10:00:00.000-04:00,2002,1,1
2016-10-25T15:00:00.000-04:00,3246,1,1
2016-10-25T17:00:00.000-04:00,472,4,2
2016-10-26T10:00:00.000-04:00,500,2,2
