datetime,station_id,totalDemand,totalSupply
2016-10-01T09:00:00.000-04:00,3166,1,1
2016-10-01T12:00:00.000-04:00,259,2,2
2016-10-01T13:00:00.000-04:00,3140,2,3
2016-10-01T14:00:00.000-04:00,3224,2,3
2016-10-01T17:00:00.000-04:00,307,1,2
2016-10-01T20:00:00.000-04:00,526,2,3
2016-10-02T14:00:00.000-04:00,3076,1,1
2016-10-02T15:00:00.000-04:00,285,6,9
2016-10-03T15:00:00.000-04:00,252,1,1
2016-10-03T16:00:00.000-04:00,348,5,4
2016-10-03T18:00:00.000-04:00,3158,6,4
2016-10-03T22:00:00.000-04:00,307,2,2
2016-10-04T11:00:00.000-04:00,72,1,2
2016-10-04T13:00:00.000-04:00,348,2,1
2016-10-04T14:00:00.000-04:00,3283,1,1
2016-10-05T09:00:00.000-04:00,472,5,12
2016-10-05T14:00:00.000-04:00,351,1,3
2016-10-05T14:00:00.000-04:00,536,3,2
2016-10-05T16:00:00.000-04:00,490,5,11
2016-10-05T18:00:00.000-04:00,3165,2,2
2016-10-05T23:00:00.000-04:00,161,2,1
2016-10-06T08:00:00.000-04:00,468,4,22
2016-10-06T14:00:00.000-04:00,536,4,3
2016-10-06T19:00:00.000-04:00,536,1,1
2016-10-06T20:00:00.000-04:00,2012,1,4
2016-10-07T09:00:00.000-04:00,279,3,3
2016-10-07T15:00:00.000-04:00,307,4,1
2016-10-08T00:00:00.000-04:00,457,1,1
2016-10-08T10:00:00.000-04:00,530,4,2
2016-10-08T13:00:00.000-04:00,3341,3,1
2016-10-09T19:00:00.000-04:00,3175,2,1
2016-10-10T10:00:00.000-04:00,3397,1,1
2016-10-10T16:00:00.000-04:00,3283,2,1
2016-10-11T05:00:00.000-04:00,461,1,1
2016-10-11T07:00:00.000-04:00,537,2,2
2016-10-11T14:00:00.000-04:00,259,3,1
2016-10-11T19:00:00.000-04:00,3158,1,3
2016-10-12T08:00:00.000-04:00,143,2,1
2016-10-12T08:00:00.000-04:00,168,5,8
2016-10-12T09:00:00.000-04:00,3255,7,3
2016-10-13T14:00:00.000-04:00,168,3,2
2016-10-13T17:00:00.000-04:00,322,1,3
2016-10-13T17:00:00.000-04:00,3148,1,2
2016-10-13T18:00:00.000-04:00,3427,9,4
2016-10-13T20:00:00.000-04:00,2012,2,3
2016-10-14T08:00:00.000-04:00,454,1,2
2016-10-14T10:00:00.000-04:00,3165,4,2
2016-10-14T23:00:00.000-04:00,152,1,1
2016-10-16T15:00:00.000-04:00,3341,1,5
2016-10-17T08:00:00.000-04:00,536,7,3
2016-10-17T16:00:00.000-04:00,530,1,1
2016-10-17T19:00:00.000-04:00,454,4,2
2016-10-18T06:00:00.000-04:00,324,1,6
2016-10-18T07:00:00.000-04:00,3165,7,2
2016-10-18T08:00:00.000-04:00,369,4,2
2016-10-19T11:00:00.000-04:00,490,3,1
2016-10-19T18:00:00.000-04:00,238,2,5
2016-10-19T18:00:00.000-04:00,3322,2,2
2016-10-20T06:00:00.000-04:00,3165,2,1
2016-10-20T07:00:00.000-04:00,3078,1,1
2016-10-21T18:00:00.000-04:00,3135,1,2
2016-10-22T17:00:00.000-04:00,3124,1,1
2016-10-22T20:00:00.000-04:00,3148,2,1
2016-10-23T09:00:00.000-04:00,143,1,1
2016-10-23T14:00:00.000-04:00,461,2,1
2016-10-24T16:00:00.000-04:00,346,1,4
2016-10-24T17:00:00.000-04:00,153,2,11
2016-10-26T15:00:00.000-04:00,3165,2,1
2016-10-26T18:00:00.000-04:00,312,2,1
2016-10-26T18:00:00.000-04:00,3368,1,2
2016-10-26T20:00:00.000-04:00,161,5,5
2016-10-28T07:00:00.000-04:00,536,3,3
2016-10-28T19:00:00.000-04:00,349,2,1
2016-10-28T19:00:00.000-04:00,3002,3,3
2016-10-29T11:00:00.000-04:00,280,1,1
2016-10-29T14:00:00.000-04:00,153,4,1
2016-10-30T03:00:00.000-04:00,252,1,1
2016-10-30T14:00:00.000-04:00,279,3,6
2016-10-31T10:00:00.000-04:00,472,3,3
2016-10-31T13:00:00.000-04:00,2012,1,1
2016-10-31T17:00:00.000-04:00,3308,2,1
2016-11-01T14:00:00.000-04:00,72,1,2
2016-11-01T18:00:00.000-04:00,526,6,3
2016-11-02T14:00:00.000-04:00,322,3,2
2016-11-02T17:00:00.000-04:00,3166,1,3
2016-11-02T20:00:00.000-04:00,530,1,2
2016-11-02T21:00:00.000-04:00,324,1,1
2016-11-03T06:00:00.000-04:00,490,15,2
2016-11-03T11:00:00.000-04:00,468,3,5
2016-11-03T16:00:00.000-04:00,195,2,2
2016-11-03T17:00:00.000-04:00,460,3,1
2016-11-04T18:00:00.000-04:00,72,2,1
2016-11-04T20:00:00.000-04:00,488,3,2
2016-11-05T01:00:00.000-04:00,468,1,1
2016-11-05T10:00:00.000-04:00,2003,4,1
2016-11-05T12:00:00.000-04:00,307,1,1
2016-11-05T15:00:00.000-04:00,3308,2,2
2016-11-05T16:00:00.000-04:00,346,4,3
2016-11-05T18:00:00.000-04:00,536,1,2
2016-11-07T08:00:00.000-05:00,467,1,2
2016-11-07T08:00:00.000-05:00,3002,5,4
2016-11-07T13:00:00.000-05:00,3107,1,1
2016-11-07T16:00:00.000-05:00,3107,1,2
2016-11-08T08:00:00.000-05:00,161,2,6
2016-11-08T23:00:00.000-05:00,3150,1,1
2016-11-09T07:00:00.000-05:00,3255,6,5
2016-11-09T14:00:00.000-05:00,468,2,1
2016-11-10T07:00:00.000-05:00,490,7,4
2016-11-10T10:00:00.000-05:00,526,4,1
2016-11-10T14:00:00.000-05:00,307,4,4
2016-11-10T17:00:00.000-05:00,488,1,3
2016-11-10T20:00:00.000-05:00,534,1,1
2016-11-11T08:00:00.000-05:00,116,1,3
2016-11-11T18:00:00.000-05:00,168,3,2
2016-11-12T11:00:00.000-05:00,526,1,4
2016-11-13T13:00:00.000-05:00,3368,3,3
2016-11-13T18:00:00.000-05:00,488,2,1
2016-11-15T00:00:00.000-05:00,161,2,1
2016-11-15T18:00:00.000-05:00,346,1,2
2016-11-15T21:00:00.000-05:00,72,1,3
2016-11-16T07:00:00.000-05:00,445,2,1
2016-11-16T08:00:00.000-05:00,3121,1,1
2016-11-17T06:00:00.000-05:00,3224,2,2
2016-11-17T08:00:00.000-05:00,460,2,1
2016-11-18T15:00:00.000-05:00,150,1,2
2016-11-18T15:00:00.000-05:00,346,2,5
2016-11-18T19:00:00.000-05:00,285,6,5
2016-11-19T13:00:00.000-05:00,150,1,1
2016-11-19T14:00:00.000-05:00,3341,4,3
2016-11-19T16:00:00.000-05:00,500,2,2
2016-11-20T15:00:00.000-05:00,468,2,2
2016-11-21T08:00:00.000-05:00,348,1,3
2016-11-21T20:00:00.000-05:00,369,1,1
2016-11-23T08:00:00.000-05:00,457,3,5
2016-11-23T09:00:00.000-05:00,278,1,1
2016-11-23T13:00:00.000-05:00,150,1,1
2016-11-23T13:00:00.000-05:00,285,1,3
2016-11-24T12:00:00.000-05:00,3224,2,2
2016-11-24T16:00:00.000-05:00,457,3,3
2016-11-25T14:00:00.000-05:00,319,1,1
2016-11-25T17:00:00.000-05:00,461,1,1
2016-11-26T02:00:00.000-05:00,3383,1,1
2016-11-26T10:00:00.000-05:00,307,1,2
2016-11-27T13:00:00.000-05:00,153,1,1
2016-12-01T08:00:00.000-05:00,526,2,4
2016-12-01T20:00:00.000-05:00,285,1,2
2016-12-03T16:00:00.000-05:00,460,3,1
2016-12-04T16:00:00.000-05:00,472,1,1
2016-12-05T09:00:00.000-05:00,3359,1,1
2016-12-05T10:00:00.000-05:00,530,1,1
2016-12-05T23:00:00.000-05:00,312,1,1
2016-12-06T10:00:00.000-05:00,116,2,2
2016-12-07T06:00:00.000-05:00,3427,2,3
2016-12-07T07:00:00.000-05:00,278,1,1
2016-12-07T11:00:00.000-05:00,3255,1,2
2016-12-07T19:00:00.000-05:00,348,2,1
2016-12-08T17:00:00.000-05:00,348,3,1
2016-12-09T10:00:00.000-05:00,526,3,1
