datetime,station_id,totalDemand,totalSupply
2016-10-01T11:00:00.000-04:00,3368,1,1
2016-10-01T15:00:00.000-04:00,536,4,2
2016-10-02T10:00:00.000-04:00,2002,1,2
2016-10-02T12:00:00.000-04:00,3165,4,4
2016-10-02T14:00:00.000-04:00,319,2,1
2016-10-02T17:00:00.000-04:00,72,1,2
2016-10-02T19:00:00.000-04:00,3002,2,5
2016-10-03T22:00:00.000-04:00,461,1,1
2016-10-03T22:00:00.000-04:00,488,1,1
2016-10-05T06:00:00.000-04:00,2002,1,1
2016-10-05T07:00:00.000-04:00,3158,1,1
2016-10-05T12:00:00.000-04:00,526,2,1
2016-10-05T15:00:00.000-04:00,536,1,1
2016-10-05T18:00:00.000-04:00,324,2,1
2016-10-05T20:00:00.000-04:00,3175,1,2
2016-10-06T12:00:00.000-04:00,307,1,3
2016-10-06T15:00:00.000-04:00,457,4,1
2016-10-07T09:00:00.000-04:00,116,6,6
2016-10-07T09:00:00.000-04:00,457,6,6
2016-10-07T13:00:00.000-04:00,3312,2,2
2016-10-07T22:00:00.000-04:00,347,2,1
2016-10-08T09:00:00.000-04:00,3342,1,1
2016-10-08T10:00:00.000-04:00,168,1,5
2016-10-08T10:00:00.000-04:00,285,1,4
2016-10-08T13:00:00.000-04:00,3348,1,1
2016-10-08T16:00:00.000-04:00,500,1,1
2016-10-08T18:00:00.000-04:00,346,2,1
2016-10-08T23:00:00.000-04:00,3427,3,3
2016-10-10T08:00:00.000-04:00,285,1,2
2016-10-10T16:00:00.000-04:00,3368,1,1
2016-10-10T17:00:00.000-04:00,260,3,2
2016-10-11T08:00:00.000-04:00,468,5,11
2016-10-11T09:00:00.000-04:00,3148,1,1
2016-10-11T14:00:00.000-04:00,460,2,1
2016-10-11T15:00:00.000-04:00,472,3,4
2016-10-11T17:00:00.000-04:00,347,7,3
2016-10-11T17:00:00.000-04:00,468,4,1
2016-10-11T18:00:00.000-04:00,468,3,3
2016-10-12T10:00:00.000-04:00,280,4,2
2016-10-12T14:00:00.000-04:00,2017,1,1
2016-10-12T21:00:00.000-04:00,349,1,1
2016-10-13T08:00:00.000-04:00,161,2,2
2016-10-13T09:00:00.000-04:00,195,4,9
2016-10-13T13:00:00.000-04:00,461,2,1
2016-10-14T08:00:00.000-04:00,3166,7,1
2016-10-14T12:00:00.000-04:00,3427,2,3
2016-10-14T16:00:00.000-04:00,526,4,1
2016-10-14T18:00:00.000-04:00,346,3,3
2016-10-15T12:00:00.000-04:00,150,1,1
2016-10-15T14:00:00.000-04:00,488,6,3
2016-10-15T18:00:00.000-04:00,3415,1,3
2016-10-16T15:00:00.000-04:00,285,6,6
2016-10-16T15:00:00.000-04:00,3311,1,2
2016-10-16T16:00:00.000-04:00,530,1,3
2016-10-17T18:00:00.000-04:00,3124,1,1
2016-10-18T19:00:00.000-04:00,3224,5,5
2016-10-19T07:00:00.000-04:00,536,7,1
2016-10-19T09:00:00.000-04:00,3166,2,1
2016-10-19T12:00:00.000-04:00,285,6,5
2016-10-19T13:00:00.000-04:00,346,2,1
2016-10-19T15:00:00.000-04:00,348,2,4
2016-10-20T08:00:00.000-04:00,280,1,1
2016-10-20T14:00:00.000-04:00,153,9,1
2016-10-20T17:00:00.000-04:00,3121,1,1
2016-10-20T20:00:00.000-04:00,3158,3,2
2016-10-21T18:00:00.000-04:00,461,5,4
2016-10-22T14:00:00.000-04:00,307,2,3
2016-10-22T19:00:00.000-04:00,3140,1,1
2016-10-24T09:00:00.000-04:00,3415,1,1
2016-10-24T18:00:00.000-04:00,468,2,5
2016-10-25T06:00:00.000-04:00,3255,7,2
2016-10-25T08:00:00.000-04:00,461,7,4
2016-10-25T19:00:00.000-04:00,161,1,2
2016-10-26T13:00:00.000-04:00,280,2,2
2016-10-26T13:00:00.000-04:00,3166,1,1
2016-10-28T08:00:00.000-04:00,445,5,1
2016-10-28T09:00:00.000-04:00,369,3,1
2016-10-28T14:00:00.000-04:00,3427,2,4
2016-10-28T16:00:00.000-04:00,3175,1,1
2016-10-29T20:00:00.000-04:00,468,2,1
2016-10-30T11:00:00.000-04:00,3124,1,2
2016-10-31T08:00:00.000-04:00,3175,1,1
2016-10-31T10:00:00.000-04:00,3158,3,1
2016-10-31T14:00:00.000-04:00,3002,4,4
2016-10-31T15:00:00.000-04:00,3113,1,3
2016-11-01T11:00:00.000-04:00,3415,1,1
2016-11-01T20:00:00.000-04:00,153,3,1
2016-11-01T23:00:00.000-04:00,346,1,1
2016-11-02T11:00:00.000-04:00,2003,1,4
2016-11-03T07:00:00.000-04:00,3255,5,2
2016-11-03T13:00:00.000-04:00,347,3,1
2016-11-03T18:00:00.000-04:00,3002,5,13
2016-11-04T11:00:00.000-04:00,260,2,1
2016-11-04T14:00:00.000-04:00,348,2,2
2016-11-04T18:00:00.000-04:00,153,4,1
2016-11-05T12:00:00.000-04:00,347,4,1
2016-11-05T15:00:00.000-04:00,3002,8,11
2016-11-08T06:00:00.000-05:00,3107,1,2
2016-11-08T06:00:00.000-05:00,3246,1,1
2016-11-08T13:00:00.000-05:00,2002,2,4
2016-11-08T15:00:00.000-05:00,369,2,1
2016-11-08T22:00:00.000-05:00,285,1,1
2016-11-09T13:00:00.000-05:00,252,1,1
2016-11-09T15:00:00.000-05:00,2004,1,1
2016-11-09T21:00:00.000-05:00,461,1,1
2016-11-10T00:00:00.000-05:00,461,1,1
2016-11-10T10:00:00.000-05:00,349,2,1
2016-11-10T21:00:00.000-05:00,488,1,1
2016-11-12T12:00:00.000-05:00,3175,4,1
2016-11-13T12:00:00.000-05:00,3113,2,2
2016-11-13T13:00:00.000-05:00,445,2,3
2016-11-13T15:00:00.000-05:00,3342,1,4
2016-11-14T16:00:00.000-05:00,3359,2,1
2016-11-14T18:00:00.000-05:00,279,1,1
2016-11-14T20:00:00.000-05:00,278,1,2
2016-11-16T12:00:00.000-05:00,2003,3,3
2016-11-16T17:00:00.000-05:00,322,2,2
2016-11-16T17:00:00.000-05:00,3344,2,1
2016-11-17T17:00:00.000-05:00,3158,4,2
2016-11-17T20:00:00.000-05:00,3002,1,2
2016-11-18T07:00:00.000-05:00,168,2,2
2016-11-18T10:00:00.000-05:00,457,3,2
2016-11-18T12:00:00.000-05:00,3105,1,2
2016-11-18T16:00:00.000-05:00,285,11,3
2016-11-18T16:00:00.000-05:00,347,4,3
2016-11-18T18:00:00.000-05:00,490,6,3
2016-11-19T11:00:00.000-05:00,3175,1,1
2016-11-19T15:00:00.000-05:00,457,6,5
2016-11-19T15:00:00.000-05:00,3427,5,4
2016-11-19T16:00:00.000-05:00,461,2,2
2016-11-19T18:00:00.000-05:00,3427,7,2
2016-11-21T09:00:00.000-05:00,460,4,1
2016-11-21T18:00:00.000-05:00,351,1,1
2016-11-22T07:00:00.000-05:00,348,1,1
2016-11-22T09:00:00.000-05:00,2003,3,3
2016-11-22T17:00:00.000-05:00,395,1,1
2016-11-23T06:00:00.000-05:00,536,1,2
2016-11-23T10:00:00.000-05:00,461,3,2
2016-11-23T19:00:00.000-05:00,457,4,2
2016-11-27T12:00:00.000-05:00,2004,1,1
2016-11-27T13:00:00.000-05:00,319,3,1
2016-11-27T18:00:00.000-05:00,238,1,2
2016-11-28T11:00:00.000-05:00,280,1,1
2016-11-28T19:00:00.000-05:00,536,2,3
2016-11-28T19:00:00.000-05:00,3312,1,3
2016-11-29T07:00:00.000-05:00,307,2,2
2016-11-30T08:00:00.000-05:00,280,3,3
2016-12-01T11:00:00.000-05:00,3224,2,1
2016-12-01T17:00:00.000-05:00,445,1,3
2016-12-01T19:00:00.000-05:00,285,4,1
2016-12-02T10:00:00.000-05:00,445,2,2
2016-12-02T19:00:00.000-05:00,72,1,2
2016-12-03T09:00:00.000-05:00,3427,1,3
2016-12-03T14:00:00.000-05:00,252,3,4
2016-12-04T13:00:00.000-05:00,3383,1,1
2016-12-05T09:00:00.000-05:00,3002,3,1
2016-12-06T16:00:00.000-05:00,285,6,2
2016-12-07T11:00:00.000-05:00,472,1,1
2016-12-07T11:00:00.000-05:00,490,3,1
2016-12-07T17:00:00.000-05:00,285,2,6
2016-12-08T08:00:00.000-05:00,143,2,3
2016-12-08T10:00:00.000-05:00,285,2,3
2016-12-08T18:00:00.000-05:00,467,2,1
2016-12-09T09:00:00.000-05:00,252,1,2
2016-12-09T09:00:00.000-05:00,279,1,1
2016-12-09T12:00:00.000-05:00,150,1,1
2016-12-09T19:00:00.000-05:00,2012,1,1
2016-12-10T06:00:00.000-05:00,3255,1,1
2016-12-11T14:00:00.000-05:00,307,2,2
2016-12-12T20:00:00.000-05:00,116,2,3
2016-12-13T06:00:00.000-05:00,526,1,3
2016-12-13T09:00:00.000-05:00,461,5,1
2016-12-13T13:00:00.000-05:00,3427,4,2
2016-12-13T15:00:00.000-05:00,526,2,2
2016-12-13T18:00:00.000-05:00,3002,2,2
2016-12-14T12:00:00.000-05:00,3002,1,1
2016-12-14T17:00:00.000-05:00,324,1,2
2016-12-15T22:00:00.000-05:00,445,1,2
2016-12-16T09:00:00.000-05:00,3427,1,2
2016-12-18T23:00:00.000-05:00,445,2,1
2016-12-19T12:00:00.000-05:00,285,6,2
2016-12-19T17:00:00.000-05:00,3427,1,1
2016-12-20T15:00:00.000-05:00,280,1,3
2016-12-20T18:00:00.000-05:00,168,4,2
2016-12-21T07:00:00.000-05:00,461,1,4
2016-12-22T13:00:00.000-05:00,3224,1,1
2016-12-23T07:00:00.000-05:00,461,1,4
2016-12-23T08:00:00.000-05:00,3255,3,3
2016-12-23T11:00:00.000-05:00,457,2,3
2016-12-23T15:00:00.000-05:00,312,2,2
2016-12-23T15:00:00.000-05:00,526,4,2
2016-12-24T11:00:00.000-05:00,168,2,1
2016-12-24T14:00:00.000-05:00,150,1,1
2016-12-27T11:00:00.000-05:00,468,1,1
2016-12-27T12:00:00.000-05:00,445,2,1
2016-12-27T17:00:00.000-05:00,3165,3,2
2016-12-27T19:00:00.000-05:00,238,1,1
2017-01-02T13:00:00.000-05:00,457,1,1
2017-01-04T09:00:00.000-05:00,279,2,1
2017-01-04T10:00:00.000-05:00,153,1,1
2017-01-05T19:00:00.000-05:00,3175,2,1
2017-01-06T14:00:00.000-05:00,3002,1,1
2017-01-11T10:00:00.000-05:00,500,1,1
2017-01-11T15:00:00.000-05:00,2002,1,1
2017-01-12T15:00:00.000-05:00,2004,1,1
2017-01-15T08:00:00.000-05:00,153,1,2
2017-01-15T14:00:00.000-05:00,312,3,2
2017-01-16T12:00:00.000-05:00,472,1,2
2017-01-17T09:00:00.000-05:00,526,5,5
2017-01-17T17:00:00.000-05:00,3175,1,1
2017-01-21T07:00:00.000-05:00,285,1,1
2017-01-21T11:00:00.000-05:00,468,4,1
2017-01-22T18:00:00.000-05:00,534,1,1
2017-01-24T19:00:00.000-05:00,3344,1,1
2017-01-25T09:00:00.000-05:00,536,3,3
2017-01-25T13:00:00.000-05:00,161,3,4
2017-01-26T06:00:00.000-05:00,3002,2,3
2017-01-27T09:00:00.000-05:00,238,3,1
2017-01-27T11:00:00.000-05:00,454,2,1
2017-01-27T18:00:00.000-05:00,3246,1,1
2017-01-28T15:00:00.000-05:00,526,1,1
2017-01-28T19:00:00.000-05:00,490,2,1
2017-01-29T09:00:00.000-05:00,3415,2,1
2017-01-29T16:00:00.000-05:00,488,1,2
2017-01-29T18:00:00.000-05:00,279,1,1
2017-01-30T08:00:00.000-05:00,530,1,2
2017-01-31T17:00:00.000-05:00,490,4,7
2017-01-31T18:00:00.000-05:00,490,2,6
2017-02-01T08:00:00.000-05:00,488,2,1
2017-02-01T09:00:00.000-05:00,161,1,3
2017-02-02T07:00:00.000-05:00,324,1,2
2017-02-02T13:00:00.000-05:00,500,1,1
2017-02-02T18:00:00.000-05:00,153,3,1
2017-02-05T11:00:00.000-05:00,168,2,5
2017-02-05T11:00:00.000-05:00,488,1,1
2017-02-06T07:00:00.000-05:00,537,1,1
2017-02-06T15:00:00.000-05:00,346,1,1
2017-02-11T16:00:00.000-05:00,153,1,1
2017-02-13T14:00:00.000-05:00,461,1,1
2017-02-15T20:00:00.000-05:00,2012,1,2
2017-02-16T10:00:00.000-05:00,3002,1,1
2017-02-16T16:00:00.000-05:00,168,2,2
2017-02-16T16:00:00.000-05:00,2003,1,1
2017-02-17T19:00:00.000-05:00,161,2,1
2017-02-18T13:00:00.000-05:00,3383,3,2
2017-02-18T15:00:00.000-05:00,3175,1,2
2017-02-18T22:00:00.000-05:00,472,1,1
2017-02-19T10:00:00.000-05:00,409,1,1
2017-02-20T10:00:00.000-05:00,348,1,1
2017-02-21T14:00:00.000-05:00,526,3,1
2017-02-22T07:00:00.000-05:00,3417,1,1
2017-02-22T08:00:00.000-05:00,285,2,3
2017-02-22T13:00:00.000-05:00,153,1,1
2017-02-22T14:00:00.000-05:00,468,1,3
2017-02-23T14:00:00.000-05:00,409,1,1
2017-02-23T16:00:00.000-05:00,260,3,1
2017-02-24T09:00:00.000-05:00,244,1,1
2017-02-24T13:00:00.000-05:00,468,6,4
2017-02-24T17:00:00.000-05:00,457,1,1
